seaSurveyName,seaNpdidSurvey,seaPolygonPointNumber,seaPolygonNSDeg,seaPolygonNSMin,seaPolygonNSSec,seaPolygonEWDeg,seaPolygonEWMin,seaPolygonEWSec,datesyncNPD
ORG14252,8057,2,58,7,30.00,1,46,51.00,10.10.2017
ORG14252,8057,3,58,26,13.20,1,27,30.00,10.10.2017
ORG14252,8057,4,59,19,11.00,1,38,33.00,10.10.2017
ORG14252,8057,5,59,21,5.00,2,47,28.00,10.10.2017
ORG14253,8058,1,63,37,0.00,5,30,0.00,10.10.2017
ORG14253,8058,2,64,45,30.00,5,30,0.00,10.10.2017
ORG14253,8058,3,64,45,30.00,8,30,0.00,10.10.2017
ORG14253,8058,4,63,37,0.00,8,30,0.00,10.10.2017
ORG14254,8061,1,60,0,0.00,3,30,0.00,10.10.2017
ORG14254,8061,2,59,25,0.00,3,30,0.00,10.10.2017
ORG14254,8061,3,59,25,0.00,1,50,0.00,10.10.2017
ORG14254,8061,4,59,53,48.08,1,50,0.00,10.10.2017
ORG14254,8061,5,60,15,0.00,1,50,0.00,10.10.2017
ORG14255,8073,1,70,52,0.00,20,50,0.00,10.10.2017
ORG14255,8073,2,71,22,0.00,20,50,0.00,10.10.2017
ORG14255,8073,3,71,37,0.00,21,50,0.00,10.10.2017
ORG14255,8073,4,72,7,0.00,23,0,0.00,10.10.2017
ORG14255,8073,5,72,7,0.00,26,10,0.00,10.10.2017
ORG14255,8073,6,71,8,0.00,26,10,0.00,10.10.2017
ORG14255,8073,7,71,8,0.00,26,10,0.00,10.10.2017
ORG14255,8073,8,70,52,0.00,20,50,0.00,10.10.2017
ORG14256,8075,1,56,10,0.00,3,50,0.00,10.10.2017
ORG14256,8075,2,56,30,0.00,5,25,0.00,10.10.2017
ORG14256,8075,3,57,10,0.00,5,25,0.00,10.10.2017
ORG14256,8075,4,57,10,0.00,3,50,0.00,10.10.2017
ORG14257,8076,1,56,27,0.00,2,45,0.00,10.10.2017
ORG14257,8076,2,56,35,0.00,4,0,0.00,10.10.2017
ORG14257,8076,3,56,7,0.00,4,3,0.00,10.10.2017
ORG14257,8076,4,55,59,0.00,3,10,0.00,10.10.2017
ORG14258,8077,1,62,3,0.00,4,15,0.00,10.10.2017
ORG14258,8077,2,61,11,0.00,4,15,0.00,10.10.2017
ORG14258,8077,3,61,11,0.00,1,45,0.00,10.10.2017
ORG14258,8077,4,62,3,0.00,1,39,0.00,10.10.2017
ORG14259,8078,1,65,35,0.00,6,20,0.00,10.10.2017
ORG14259,8078,2,64,48,0.00,7,13,0.00,10.10.2017
ORG14259,8078,3,66,18,0.00,11,0,0.00,10.10.2017
ORG14259,8078,4,67,18,0.00,9,40,0.00,10.10.2017
ORG14260,8084,1,59,9,31.00,3,3,41.00,10.10.2017
ORG14260,8084,2,59,9,31.00,4,23,25.00,10.10.2017
ORG14260,8084,3,58,29,14.00,4,23,25.00,10.10.2017
ORG14260,8084,4,58,29,14.00,3,3,41.00,10.10.2017
ORG14261,8102,1,58,10,0.00,3,50,0.00,10.10.2017
ORG14261,8102,2,58,10,0.00,5,10,0.00,10.10.2017
ORG14261,8102,3,57,5,0.00,5,10,0.00,10.10.2017
ORG14261,8102,4,57,5,0.00,3,50,0.00,10.10.2017
ORG14262,8105,1,60,6,0.00,2,42,0.00,10.10.2017
ORG14262,8105,2,60,40,0.00,2,42,0.00,10.10.2017
ORG14262,8105,3,60,40,0.00,3,25,0.00,10.10.2017
ORG14262,8105,4,60,6,0.00,3,25,0.00,10.10.2017
ORG14263,8106,1,70,35,0.00,29,30,0.00,10.10.2017
ORG14263,8106,2,70,35,0.00,32,50,0.00,10.10.2017
ORG14263,8106,3,73,45,0.00,37,10,0.00,10.10.2017
ORG14263,8106,4,74,50,0.00,37,10,0.00,10.10.2017
ORG14263,8106,5,74,50,0.00,29,30,0.00,10.10.2017
ORG14264,8117,1,63,40,0.00,5,50,0.00,10.10.2017
ORG14264,8117,2,65,10,0.00,5,50,0.00,10.10.2017
ORG14264,8117,3,65,10,0.00,8,30,0.00,10.10.2017
ORG14264,8117,4,63,40,0.00,8,30,0.00,10.10.2017
ORG14265,8123,1,74,43,0.00,30,0,0.00,10.10.2017
ORG14265,8123,2,72,18,0.00,30,0,0.00,10.10.2017
ORG14265,8123,3,72,18,0.00,16,0,0.00,10.10.2017
ORG14265,8123,4,74,43,0.00,16,0,0.00,10.10.2017
ORG14266,8151,1,67,0,0.00,7,0,0.00,10.10.2017
ORG14266,8151,2,67,0,0.00,9,0,0.00,10.10.2017
ORG14266,8151,3,65,20,0.00,9,0,0.00,10.10.2017
ORG14266,8151,4,65,20,0.00,7,0,0.00,10.10.2017
ORG14267,8152,1,66,30,0.00,7,0,0.00,10.10.2017
ORG14267,8152,2,66,30,0.00,9,0,0.00,10.10.2017
ORG14267,8152,3,64,40,0.00,9,0,0.00,10.10.2017
ORG14267,8152,4,64,40,0.00,7,0,0.00,10.10.2017
ORG15250,8225,1,57,18,0.00,4,0,0.00,10.10.2017
ORG15250,8225,2,57,18,0.00,5,39,58.00,10.10.2017
ORG15250,8225,3,56,47,27.00,5,39,58.00,10.10.2017
ORG15250,8225,4,56,35,0.00,5,0,0.00,10.10.2017
ORG15250,8225,5,56,18,14.00,4,0,0.00,10.10.2017
ORG15251,8226,1,57,18,0.00,4,0,0.00,10.10.2017
ORG15251,8226,2,56,18,14.00,4,0,0.00,10.10.2017
ORG15251,8226,3,56,5,13.00,3,15,0.00,10.10.2017
ORG15251,8226,4,56,36,0.00,2,37,0.00,10.10.2017
ORG15251,8226,5,57,18,0.00,2,16,0.00,10.10.2017
ORG15252,8227,1,57,18,0.00,2,16,0.00,10.10.2017
ORG15252,8227,2,57,54,0.00,1,58,1.00,10.10.2017
ORG15252,8227,3,58,25,49.00,1,29,0.00,10.10.2017
ORG15252,8227,4,59,17,23.00,1,42,42.00,10.10.2017
ORG15252,8227,5,59,17,23.00,4,20,0.00,10.10.2017
ORG15252,8227,6,58,0,0.00,4,20,0.00,10.10.2017
ORG15252,8227,7,57,18,0.00,3,19,48.00,10.10.2017
ORG15253,8228,1,59,17,23.00,1,41,28.00,10.10.2017
ORG15253,8228,2,59,53,48.00,2,4,36.00,10.10.2017
ORG15253,8228,3,60,15,0.00,2,0,34.00,10.10.2017
ORG15253,8228,4,60,15,0.00,3,19,48.00,10.10.2017
ORG15253,8228,5,59,17,23.00,3,19,48.00,10.10.2017
ORG15254,8229,1,60,15,0.00,3,0,0.00,10.10.2017
ORG15254,8229,2,60,15,0.00,4,28,37.00,10.10.2017
ORG15254,8229,3,61,45,7.00,4,28,37.00,10.10.2017
ORG15254,8229,4,61,45,7.00,3,0,0.00,10.10.2017
ORG15255,8236,1,60,15,0.00,3,0,0.00,10.10.2017
ORG15255,8236,2,60,15,0.00,2,0,34.00,10.10.2017
ORG15255,8236,3,61,21,23.00,1,47,24.00,10.10.2017
ORG15255,8236,4,61,44,11.00,1,33,30.00,10.10.2017
ORG15255,8236,5,61,44,11.00,1,33,7.00,10.10.2017
ORG15255,8236,6,61,44,58.00,1,32,34.00,10.10.2017
ORG15255,8236,7,61,45,7.00,3,0,0.00,10.10.2017
ORG15256,8230,1,61,44,58.00,1,32,34.00,10.10.2017
ORG15256,8230,2,62,15,0.00,1,11,55.00,10.10.2017
ORG15256,8230,3,62,23,0.00,1,6,0.00,10.10.2017
ORG15256,8230,4,62,30,8.00,1,0,7.00,10.10.2017
ORG15256,8230,5,62,33,49.00,0,57,0.00,10.10.2017
ORG15256,8230,6,62,33,48.00,2,19,52.00,10.10.2017
ORG15256,8230,7,61,44,56.00,2,19,52.00,10.10.2017
ORG15257,8231,1,64,39,0.00,6,19,48.00,10.10.2017
ORG15257,8231,2,64,39,0.00,7,59,42.00,10.10.2017
ORG15257,8231,3,65,44,57.00,8,0,18.00,10.10.2017
ORG15257,8231,4,65,45,6.00,6,19,48.00,10.10.2017
ORG15258,8232,1,65,44,57.00,9,59,51.00,10.10.2017
ORG15258,8232,2,65,45,6.00,7,39,57.00,10.10.2017
ORG15258,8232,3,67,0,6.00,7,39,57.00,10.10.2017
ORG15258,8232,4,67,0,6.00,9,59,51.00,10.10.2017
ORG15258,8232,5,66,43,44.00,9,59,51.00,10.10.2017
ORG15258,8232,6,66,43,44.00,11,26,16.00,10.10.2017
ORG15258,8232,7,65,58,48.00,10,47,45.00,10.10.2017
ORG15258,8232,8,65,58,48.00,9,59,51.00,10.10.2017
ORG15259,8234,1,65,44,38.00,1,19,33.00,10.10.2017
ORG15259,8234,2,65,44,55.00,2,59,44.00,10.10.2017
ORG15259,8234,3,66,45,15.00,2,59,53.00,10.10.2017
ORG15259,8234,4,66,44,59.00,1,20,5.00,10.10.2017
ORG15260,8235,1,64,39,0.00,6,19,48.00,10.10.2017
ORG15260,8235,2,64,39,0.00,7,59,41.52,10.10.2017
ORG15260,8235,3,63,42,0.00,7,59,41.52,10.10.2017
ORG15260,8235,4,63,14,6.00,7,21,36.00,10.10.2017
ORG15260,8235,5,63,13,37.20,6,19,48.00,10.10.2017
ORG15261,8278,1,60,0,0.00,2,4,3.00,10.10.2017
ORG15261,8278,2,60,0,0.00,4,30,0.00,10.10.2017
ORG15261,8278,3,61,45,0.00,4,30,0.00,10.10.2017
ORG15261,8278,4,61,45,0.00,2,4,3.00,10.10.2017
ORG15262,8279,1,56,6,34.00,3,20,3.00,10.10.2017
ORG15262,8279,2,56,21,34.00,4,12,12.00,10.10.2017
ORG15262,8279,3,56,49,0.00,4,12,12.00,10.10.2017
ORG15262,8279,4,56,49,0.00,3,20,3.00,10.10.2017
ORG16250,8307,1,59,29,56.04,1,50,14.60,10.10.2017
ORG16250,8307,2,59,29,56.04,3,16,39.00,10.10.2017
ORG16250,8307,3,57,44,54.60,3,16,39.00,10.10.2017
ORG16250,8307,4,57,44,54.60,2,2,32.28,10.10.2017
ORG16250,8307,5,57,54,17.28,1,57,54.70,10.10.2017
ORG16250,8307,6,58,25,49.80,1,29,16.08,10.10.2017
ORG16250,8307,7,59,29,56.06,1,50,14.60,10.10.2017
ORG16251,8311,0,59,30,3.04,1,50,20.25,10.10.2017
ORG16251,8311,1,59,30,3.04,1,50,20.25,10.10.2017
ORG16251,8311,2,59,53,47.31,2,4,32.11,10.10.2017
ORG16251,8311,3,60,30,20.16,1,57,24.90,10.10.2017
ORG16251,8311,4,60,29,53.60,3,20,13.80,10.10.2017
ORG16251,8311,5,60,30,0.19,4,0,8.82,10.10.2017
ORG16251,8311,6,59,30,2.95,3,59,55.38,10.10.2017
ORG16251,8311,7,59,16,42.76,3,59,31.92,10.10.2017
ORG16251,8311,8,59,16,22.02,1,50,48.23,10.10.2017
ORG16252,8312,1,60,29,53.27,1,57,19.04,10.10.2017
ORG16252,8312,2,60,29,53.27,4,20,38.00,10.10.2017
ORG16252,8312,3,61,59,45.85,4,20,38.00,10.10.2017
ORG16252,8312,4,62,0,12.38,1,22,22.30,10.10.2017
ORG16252,8312,5,61,21,27.04,1,47,29.44,10.10.2017
ORG16252,8312,6,60,29,53.27,1,57,19.04,10.10.2017
ORG16253,8313,1,57,44,48.73,2,2,33.36,10.10.2017
ORG16253,8313,2,57,44,48.73,3,33,55.15,10.10.2017
ORG16253,8313,3,56,35,34.51,3,21,6.55,10.10.2017
ORG16253,8313,4,56,32,53.56,2,36,32.36,10.10.2017
ORG16254,8328,1,58,30,2.92,3,16,3.97,10.10.2017
ORG16254,8328,2,58,30,2.92,5,19,49.01,10.10.2017
ORG16254,8328,3,57,14,59.71,5,19,49.01,10.10.2017
ORG16254,8328,4,57,29,49.56,2,39,49.21,10.10.2017
ORG16255,8360,1,66,23,12.30,6,48,15.34,10.10.2017
ORG16255,8360,2,66,23,12.30,9,3,21.50,10.10.2017
ORG16255,8360,3,65,0,0.00,9,3,21.50,10.10.2017
ORG16255,8360,4,65,0,0.00,6,48,15.34,10.10.2017
ORG16255,8360,5,66,23,12.30,6,48,15.34,10.10.2017
ORG16256,8389,1,58,16,30.00,3,15,0.00,10.10.2017
ORG16256,8389,2,58,16,30.00,4,17,20.00,10.10.2017
ORG16256,8389,3,57,57,0.00,4,17,20.00,10.10.2017
ORG16256,8389,4,57,57,0.00,3,15,0.00,10.10.2017
ORG17100,8464,1,58,34,44.55,1,31,19.62,10.10.2017
ORG17100,8464,2,58,47,0.00,1,34,32.90,10.10.2017
ORG17100,8464,3,58,47,0.46,1,44,0.00,10.10.2017
ORG17100,8464,4,58,49,0.00,1,44,0.00,10.10.2017
ORG17100,8464,5,58,49,0.00,1,45,0.00,10.10.2017
ORG17100,8464,6,58,50,0.00,1,45,0.00,10.10.2017
ORG17100,8464,7,58,49,59.99,1,50,28.71,10.10.2017
ORG17100,8464,8,59,1,11.73,1,50,52.21,10.10.2017
ORG17100,8464,9,59,1,9.31,2,6,7.70,10.10.2017
ORG17100,8464,10,59,3,59.76,2,6,6.88,10.10.2017
ORG17100,8464,11,59,4,16.46,2,16,58.27,10.10.2017
ORG17100,8464,12,59,0,47.34,2,16,24.30,10.10.2017
ORG17100,8464,13,58,51,0.00,2,10,0.00,10.10.2017
ORG17100,8464,14,58,49,0.00,2,10,0.00,10.10.2017
ORG17100,8464,15,58,49,0.00,2,20,0.00,10.10.2017
ORG17100,8464,16,58,37,30.00,2,20,0.00,10.10.2017
ORG17100,8464,17,58,34,32.04,2,3,59.69,10.10.2017
ORG17101,8493,1,56,56,13.54,3,5,36.14,10.10.2017
ORG17101,8493,2,56,53,18.52,3,9,6.71,10.10.2017
ORG17101,8493,3,56,54,49.43,3,13,42.13,10.10.2017
ORG17101,8493,4,56,48,59.47,3,50,7.79,10.10.2017
ORG17101,8493,5,56,39,38.76,3,59,53.91,10.10.2017
ORG17101,8493,6,56,35,54.48,4,0,1.62,10.10.2017
ORG17101,8493,7,56,35,53.26,3,44,42.75,10.10.2017
ORG17101,8493,8,56,33,14.33,3,36,21.67,10.10.2017
ORG17101,8493,9,56,41,24.44,3,27,29.14,10.10.2017
ORG17101,8493,10,56,47,25.16,3,13,31.80,10.10.2017
ORG17101,8493,11,56,45,34.39,3,8,4.42,10.10.2017
ORG17101,8493,12,56,49,37.90,3,3,19.74,10.10.2017
ORG17101,8493,13,56,50,28.62,3,5,36.77,10.10.2017
ORG17101,8493,14,56,54,36.73,3,0,44.08,10.10.2017
ORG17102,8504,1,65,23,1.19,7,24,49.12,10.10.2017
ORG17102,8504,2,65,22,58.79,7,32,4.06,10.10.2017
ORG17102,8504,3,65,20,4.34,7,40,58.25,10.10.2017
ORG17102,8504,4,65,14,57.93,7,40,57.33,10.10.2017
ORG17102,8504,5,65,6,29.95,7,30,36.17,10.10.2017
ORG17102,8504,6,65,8,59.74,7,24,13.24,10.10.2017
ORG17102,8504,7,65,14,57.24,7,24,41.16,10.10.2017
ORG17103,8513,1,66,36,35.90,8,39,51.70,10.10.2017
ORG17103,8513,2,66,36,56.07,9,19,50.70,10.10.2017
ORG17103,8513,3,66,11,51.90,9,19,51.90,10.10.2017
ORG17103,8513,4,66,11,37.30,8,11,57.90,10.10.2017
ORG17103,8513,5,66,17,0.13,8,11,58.16,10.10.2017
ORG17103,8513,6,66,19,25.90,8,39,39.38,10.10.2017
ORG17104,8524,0,73,56,12.26,20,39,24.50,10.10.2017
ORG17104,8524,1,74,7,7.30,21,7,26.10,10.10.2017
ORG17104,8524,2,74,7,20.00,22,39,39.57,10.10.2017
ORG17104,8524,3,73,14,55.11,22,39,57.25,10.10.2017
ORG17104,8524,4,73,0,1.95,21,59,35.08,10.10.2017
ORG17104,8524,5,72,29,59.64,21,59,42.14,10.10.2017
ORG17104,8524,6,72,29,53.42,20,39,36.31,10.10.2017
ORG17104,8524,7,73,0,1.47,20,39,58.67,10.10.2017
ORG17105,8528,1,70,23,43.49,17,46,41.32,10.10.2017
ORG17105,8528,2,70,23,52.95,17,55,45.14,10.10.2017
ORG17105,8528,3,70,26,30.41,17,55,21.39,10.10.2017
ORG17105,8528,4,70,49,0.65,18,36,27.11,10.10.2017
ORG17105,8528,5,70,52,35.11,18,36,1.29,10.10.2017
ORG17105,8528,6,70,52,23.06,18,21,17.57,10.10.2017
ORG17105,8528,7,70,48,48.63,18,21,46.03,10.10.2017
ORG17105,8528,8,70,26,20.93,17,46,16.40,10.10.2017
ORG17105,8528,9,70,23,43.49,17,46,41.32,10.10.2017
ORG17106,8529,1,72,30,1.53,20,3,30.39,10.10.2017
ORG17106,8529,2,72,30,6.40,20,24,38.70,10.10.2017
ORG17106,8529,3,72,27,8.90,20,24,44.47,10.10.2017
ORG17106,8529,4,72,27,4.06,20,3,39.61,10.10.2017
ORG17106,8529,5,72,30,1.53,20,3,30.39,10.10.2017
Ormen L Mid,7340,1,63,34,35.60,5,20,42.23,10.10.2017
Ormen L Mid,7340,2,63,34,33.51,5,22,49.00,10.10.2017
Ormen L Mid,7340,3,63,30,47.56,5,22,30.17,10.10.2017
Ormen L Mid,7340,4,63,30,49.64,5,20,23.68,10.10.2017
Ormen Lange Geotech,7303,1,63,35,35.60,5,19,42.23,10.10.2017
Ormen Lange Geotech,7303,2,63,35,33.51,5,23,49.00,10.10.2017
Ormen Lange Geotech,7303,3,63,29,47.56,5,23,30.17,10.10.2017
Ormen Lange Geotech,7303,4,63,29,49.64,5,19,23.68,10.10.2017
Ormen Lange TLP,7404,1,63,30,52.31,5,22,12.76,10.10.2017
Ormen Lange TLP,7404,2,63,30,51.95,5,22,34.44,10.10.2017
Ormen Lange TLP,7404,3,63,30,42.26,5,22,33.64,10.10.2017
Ormen Lange TLP,7404,4,63,30,42.62,5,22,11.95,10.10.2017
Ormen L-Geodesy,7321,1,63,23,50.60,5,18,58.98,10.10.2017
Ormen L-Geodesy,7321,2,63,19,0.92,5,15,3.50,10.10.2017
Ormen L-Geodesy,7321,3,63,19,20.07,5,13,31.14,10.10.2017
Ormen L-Geodesy,7321,4,63,23,59.79,5,17,14.98,10.10.2017
Ormen L-Geodesy,7321,5,63,29,47.17,5,20,21.05,10.10.2017
Ormen L-Geodesy,7321,6,63,31,56.72,5,13,44.45,10.10.2017
Ormen L-Geodesy,7321,7,63,34,30.92,5,12,57.92,10.10.2017
Ormen L-Geodesy,7321,8,63,36,51.72,5,13,2.61,10.10.2017
Ormen L-Geodesy,7321,9,63,38,27.40,5,17,5.03,10.10.2017
Ormen L-Geodesy,7321,10,63,38,58.06,5,19,53.92,10.10.2017
Ormen L-Geodesy,7321,11,63,36,10.36,5,28,13.86,10.10.2017
Ormen L-Geodesy,7321,12,63,32,22.86,5,27,25.75,10.10.2017
Ormen L-Geodesy,7321,13,63,29,47.63,5,22,45.61,10.10.2017
Ormen L-Geodesy,7321,14,63,23,50.60,5,18,58.98,10.10.2017
Ormen LMN,7527,1,63,39,0.00,5,17,0.00,10.10.2017
Ormen LMN,7527,2,63,39,0.00,5,25,0.00,10.10.2017
Ormen LMN,7527,3,63,31,0.00,5,25,0.00,10.10.2017
Ormen LMN,7527,4,63,31,0.00,5,17,0.00,10.10.2017
PC10NO01,7240,1,67,0,0.00,6,40,0.00,10.10.2017
PC10NO01,7240,2,67,0,0.00,8,0,0.00,10.10.2017
PC10NO01,7240,3,67,38,0.00,8,0,0.00,10.10.2017
PC10NO01,7240,4,67,38,0.00,6,40,0.00,10.10.2017
PC10NO01,7240,5,67,35,9.00,6,40,0.00,10.10.2017
PC10NO01,7240,6,67,40,56.00,6,15,3.00,10.10.2017
PC10NO01,7240,7,67,39,6.00,6,12,7.00,10.10.2017
PC10NO01,7240,8,67,32,37.00,6,40,0.00,10.10.2017
Penguin 2010 4D,7241,1,61,41,50.95,1,35,2.30,10.10.2017
Penguin 2010 4D,7241,2,61,41,41.93,1,47,15.38,10.10.2017
Penguin 2010 4D,7241,3,61,40,1.03,1,47,41.45,10.10.2017
Penguin 2010 4D,7241,4,61,33,59.67,1,51,31.16,10.10.2017
Penguin 2010 4D,7241,5,61,29,37.67,1,51,21.00,10.10.2017
Penguin 2010 4D,7241,6,61,29,44.70,1,42,23.34,10.10.2017
PGS0902,7055,1,57,21,28.80,3,55,26.40,10.10.2017
PGS0902,7055,2,57,21,57.60,5,25,51.60,10.10.2017
PGS0902,7055,3,57,0,7.20,5,26,13.20,10.10.2017
PGS0902,7055,4,57,0,3.60,3,55,19.20,10.10.2017
PGS0903,7056,1,60,11,31.20,2,1,22.80,10.10.2017
PGS0903,7056,2,60,2,16.80,2,45,39.60,10.10.2017
PGS0903,7056,3,59,26,52.80,2,46,40.80,10.10.2017
PGS0903,7056,4,59,36,36.00,1,54,10.80,10.10.2017
PGS0903,7056,5,59,54,21.60,2,4,51.60,10.10.2017
PGS0904,7069,1,62,3,33.48,3,2,49.20,10.10.2017
PGS0904,7069,2,62,3,33.48,3,39,25.20,10.10.2017
PGS0904,7069,3,61,47,27.96,3,39,4.68,10.10.2017
PGS0904,7069,4,61,47,30.48,3,2,41.64,10.10.2017
PGS0905,7085,1,59,10,13.80,2,43,59.16,10.10.2017
PGS0905,7085,2,59,10,4.08,3,32,34.08,10.10.2017
PGS0905,7085,3,58,56,31.56,3,32,17.16,10.10.2017
PGS0905,7085,4,58,56,34.80,2,43,57.00,10.10.2017
PGS0906,7113,1,73,9,32.40,25,20,9.60,10.10.2017
PGS0906,7113,2,73,8,49.20,26,40,1.20,10.10.2017
PGS0906,7113,3,72,35,24.00,26,39,32.40,10.10.2017
PGS0906,7113,4,72,35,16.80,25,20,6.00,10.10.2017
PGS1101,7535,1,59,0,10.08,2,41,14.28,10.10.2017
PGS1101,7535,2,58,52,10.92,2,55,21.36,10.10.2017
PGS1101,7535,3,58,39,28.44,2,28,29.28,10.10.2017
PGS1101,7535,4,58,48,12.60,2,14,35.88,10.10.2017
PGS1102,7544,1,62,45,3.60,2,19,55.20,10.10.2017
PGS1102,7544,2,62,44,56.40,4,0,0.00,10.10.2017
PGS1102,7544,3,60,30,18.00,4,0,0.00,10.10.2017
PGS1102,7544,4,60,30,10.80,3,0,3.60,10.10.2017
PGS1102,7544,5,62,14,52.80,3,0,3.60,10.10.2017
PGS1102,7544,6,62,14,56.40,2,19,51.60,10.10.2017
PGS1201,7552,1,59,0,10.08,2,41,14.28,10.10.2017
PGS1201,7552,2,58,52,10.92,2,55,21.36,10.10.2017
PGS1201,7552,3,58,39,28.44,2,28,29.28,10.10.2017
PGS1201,7552,4,58,48,12.60,2,14,35.88,10.10.2017
PGS14002,7993,1,63,57,33.54,8,12,12.50,10.10.2017
PGS14002,7993,2,63,39,35.97,7,47,18.16,10.10.2017
PGS14002,7993,3,63,39,26.53,6,46,0.00,10.10.2017
PGS14002,7993,4,64,14,44.65,6,27,42.39,10.10.2017
PGS14002,7993,5,64,54,45.75,6,26,55.99,10.10.2017
PGS14002,7993,6,64,47,43.05,7,2,19.35,10.10.2017
PGS14002,7993,7,64,57,26.40,7,2,33.28,10.10.2017
PGS14002,7993,8,65,14,9.70,7,13,18.42,10.10.2017
PGS14002,7993,9,65,14,24.59,8,12,21.04,10.10.2017
PGS14004,8053,1,61,39,20.84,1,36,32.29,10.10.2017
PGS14004,8053,2,61,39,20.99,1,38,48.79,10.10.2017
PGS14004,8053,3,61,15,58.14,1,53,43.93,10.10.2017
PGS14004,8053,4,61,15,54.38,1,48,29.46,10.10.2017
PGS14004,8053,5,61,21,23.24,1,47,24.14,10.10.2017
PGS14005,8054,1,63,57,34.74,8,12,14.12,10.10.2017
PGS14005,8054,2,63,23,21.72,7,25,4.90,10.10.2017
PGS14005,8054,3,63,36,18.40,6,7,38.60,10.10.2017
PGS14005,8054,4,64,14,18.45,6,7,57.18,10.10.2017
PGS14005,8054,5,64,18,34.15,6,27,35.98,10.10.2017
PGS14005,8054,6,64,54,42.20,6,27,2.73,10.10.2017
PGS14005,8054,7,64,47,43.05,7,2,19.35,10.10.2017
PGS14005,8054,8,64,57,15.67,7,2,33.70,10.10.2017
PGS14005,8054,9,65,14,9.15,7,13,21.47,10.10.2017
PGS14005,8054,10,65,14,28.94,8,12,18.89,10.10.2017
PGS14006,7998,1,56,41,0.99,5,19,59.99,10.10.2017
PGS14006,7998,2,56,45,0.41,5,20,10.01,10.10.2017
PGS14006,7998,3,56,40,52.83,4,56,19.93,10.10.2017
PGS14006,7998,4,56,47,45.36,4,47,46.23,10.10.2017
PGS14006,7998,5,57,5,8.13,5,1,26.45,10.10.2017
PGS14006,7998,6,57,21,53.93,6,9,42.88,10.10.2017
PGS14006,7998,7,57,2,37.22,6,30,32.12,10.10.2017
PGS14011,8124,1,58,0,0.00,1,52,40.22,10.10.2017
PGS14011,8124,2,58,25,48.00,1,28,59.99,10.10.2017
PGS14011,8124,3,58,40,0.00,1,32,46.20,10.10.2017
PGS14011,8124,4,58,40,39.46,3,16,34.45,10.10.2017
PGS14011,8124,5,58,0,0.23,3,16,14.72,10.10.2017
PGS14012,8045,1,57,48,35.00,2,0,43.39,10.10.2017
PGS14012,8045,2,57,53,47.69,1,58,8.99,10.10.2017
PGS14012,8045,3,57,54,18.00,1,57,54.00,10.10.2017
PGS14012,8045,4,57,55,16.93,1,56,59.93,10.10.2017
PGS14012,8045,5,58,0,0.00,1,52,40.22,10.10.2017
PGS14012,8045,6,58,4,55.38,1,48,9.23,10.10.2017
PGS14012,8045,7,58,19,15.48,2,38,0.78,10.10.2017
PGS14012,8045,8,58,18,25.92,2,44,53.82,10.10.2017
PGS14012,8045,9,58,15,41.41,2,50,8.56,10.10.2017
PGS14012,8045,10,58,5,27.30,2,50,15.41,10.10.2017
PGS14012,8045,11,58,3,8.51,2,48,49.76,10.10.2017
PGS14012,8045,12,58,1,26.96,2,45,46.96,10.10.2017
PGS14012,8045,13,57,50,37.07,2,8,18.02,10.10.2017
PGS14017,8125,1,56,41,0.21,2,36,25.37,10.10.2017
PGS14017,8125,2,56,40,53.72,2,34,13.79,10.10.2017
PGS14017,8125,3,57,0,46.90,2,24,23.22,10.10.2017
PGS14017,8125,4,57,15,11.44,2,17,15.34,10.10.2017
PGS14017,8125,5,57,20,32.21,2,14,36.61,10.10.2017
PGS14017,8125,6,57,34,7.61,3,2,21.80,10.10.2017
PGS14017,8125,7,57,34,29.31,3,9,5.50,10.10.2017
PGS14017,8125,8,57,33,44.25,3,20,21.78,10.10.2017
PGS14017,8125,9,57,24,41.07,3,30,12.43,10.10.2017
PGS14017,8125,10,57,3,50.28,3,41,34.98,10.10.2017
PGS14017,8125,11,56,59,32.03,3,35,39.58,10.10.2017
PGS14017,8125,12,56,56,56.24,3,31,54.19,10.10.2017
PGS14018,8126,1,56,24,17.82,2,50,54.22,10.10.2017
PGS14018,8126,2,56,35,42.01,2,36,53.58,10.10.2017
PGS14018,8126,3,56,44,55.96,2,32,19.45,10.10.2017
PGS14018,8126,4,57,5,51.22,3,38,53.23,10.10.2017
PGS14018,8126,5,57,6,8.38,3,52,28.99,10.10.2017
PGS14018,8126,6,56,53,0.82,4,3,13.07,10.10.2017
PGS14018,8126,7,56,46,24.95,3,55,39.14,10.10.2017
PGS14018,8126,8,56,40,51.13,3,35,32.07,10.10.2017
PGS14018,8126,9,56,37,32.03,3,35,43.56,10.10.2017
PGS14019,8131,1,74,14,26.87,33,59,49.43,10.10.2017
PGS14019,8131,2,74,14,10.41,34,20,56.48,10.10.2017
PGS14019,8131,3,74,12,9.82,34,33,54.17,10.10.2017
PGS14019,8131,4,73,40,0.40,36,19,58.59,10.10.2017
PGS14019,8131,5,73,36,10.77,36,26,4.97,10.10.2017
PGS14019,8131,6,73,30,20.73,36,24,32.93,10.10.2017
PGS14019,8131,7,73,21,36.40,35,49,10.42,10.10.2017
PGS14019,8131,8,73,21,59.88,35,27,55.97,10.10.2017
PGS14019,8131,9,73,24,5.02,35,16,26.99,10.10.2017
PGS14019,8131,10,73,55,56.47,33,30,50.41,10.10.2017
